name,price
包邮 Python机器学习及实践+实用机械学习+大战机械学习+深入浅出深度学习 机械,199.50
程序设计导论(Python语言实践)/计算机科学丛书 (美)罗伯特·塞奇威克//凯文·韦恩,64.60
数据科学实战手册(R+Python) R语言实战 python3爬虫数据分析挖掘工程师程,61.00
Python程序设计（第2版）/高等院校信息技术规划教材,37.60
包邮  Python新手使用Django架站的16堂课  Python入门教程书籍 Dj,63.90
Python 金融大数据分析 python入门基础教程 金融分析处理与开发书籍 数学推断统,97.37
正版  “笨办法”学 Python3 Python3.0 爬虫 数据分析 入门实践核心基础,52.00
[2本套]Python网络数据采集+用Python写网络爬虫 核心编程基础教程网络爬虫入门,107.00
图解服务器端网络架构 编程 计算机书籍 python爬虫 游戏开发 局域网组建 网站开发,58.40
Python机器学习 学习实战 python基础教程指南 数据结构与算法分析 人工神经网,78.00
书9787115404459Python金融大数据分析,128.70
Python新手使用Django架站的16堂课,99.00
Python程序设计开发宝典,72.00
21天学通Python(附光盘)/21天学编程系列 编者:刘凌霞//郝宁波//吴海涛 正版,48.80
Python高级编程 第2版 Python编程语言教程书籍 python 程序设计 编程,81.77
Python机器学习 学习实战 python基础教程指南 数据结构与算法分析 人工神经网络,62.40
Python网络爬虫从入门到实践 计算机与互联网 Python爬虫的流程  使用pip安,52.00
Python自然语言处理 python编程语言程序设计书籍 python自然语言处理入门指,80.99
面向ArcGIS的Python脚本编程 (美)赞德伯根|译者:李明巨//刘昱君//陶旸//,41.40
Python爬虫开发与项目实战 Python编程入门教程书籍数据采集教程 爬虫框架scr,79.04
Python基础教程 第2版 编程从入门到实践 核心语言开发指南 自学教程基础书籍 程序设,69.70
包邮 Python数据科学实践指南 基础数据类型 定义函数 关键字参数和默认参数 字符串,42.00
人民邮电：Python 自然语言处理,90.78
新书现货正版 实用机器学习 Python项目开发实战 计算机编程书籍 Web前端开发教程书,66.30
Python高性能编程 python编程教程书籍 python核心编程 python编程技,55.30
Python机器学习实践指南 python语言编程教程书籍 python机器学习入门教程,71.50
从问题到程序 用Python学编程和计算 简单脚本程序 计算机网络应用技术 字符串和字符,65.00
正版 Python程序设计开发宝典 Python开发 零基础手把手教你学python编程的,67.21
Python游戏编程快速上手 第4版 计算机网络 程序设计制作流程书 游戏编程入门教程书,66.30
精通Python自然语言处理 python自然语言处理开发教程书 python自然语言编程,43.60
人民邮电：Python地理数据处理,80.24
Python机器学习 预测分析核心算法 Python开发程序设计教材 Python语言编程,65.39
机械工业：利用Python进行数据分析,78.68
机器人PYTHON极客编程入门与实战 畅销书籍 计算机 正版,64.00
正版 Python游戏编程快速上手 python3.0 绝技核心编程基础视频教程网络爬虫入,61.00
Python核心编程 第3版+Python基础教程 全2册 python开发大全 pyth,164.00
精通PYTHON自然语言处理 畅销书籍 计算机 正版精通Python自然语言处理,63.00
Python算法教程 python语言编程入门书籍 Python程序设计教材Python基,62.79
Python算法教程 python语言编程入门书籍 Python程序设计教材Python基,62.79
人民邮电：Python数据分析基础,69.00
Python机器学习 预测分析核心算法 Python开发程序设计教材 Python语言编程,51.00
人民邮电：精通Python自然语言处理,58.00
人民邮电：精通Python自然语言处理,60.18
NLTK基础教程-用NLTK和Python库构建机器学习应用,54.00
Python数据分析基础 python数据分析技术教程书籍 python数据挖掘 pyt,70.38
跟老齐学Python 轻松入门 齐伟Python入门书籍 python核心编程技术pyth,46.00
"""笨办法""学Python 第3版 计算机程序设计 python基础教程python编程基础",52.54
正版现货 Python新手使用Django架站的16堂课 何敏煌 清华大学 吉林书店,73.00
人民邮电：Python网络数据采集,59.00
Python数据处理 计算机与互联网 书箱|6031588,79.20
正版 Python金融衍生品大数据分析 建模、模拟、校准与对冲 python大数据分析技术,98.00
Python新手使用Django架站的16堂课 何敏煌 计算,74.80
6aPython绝技(运用Python成为*黑客)/安全技术大系 (美)奥科罗|译者:崔孝,84.24
6a正版现货 Python参考手册 第4版 Python基础教程核心编程 数据分析开发实战,89.44
数据科学导论 Python语言实现 计算机与互联网 书籍,38.20
Python高手之路 计算机与互联网 书籍,37.20
Python性能分析与优化 计算机与互联网 书籍,34.20
Raspberry Pi编程指南 基于Python的游戏编程与机器人制作(第2版) 计算,37.20
流畅的Python/图灵程序设计丛书,95.91
【正版】Python核心编程（第3版）python开发大全 python编程基础入门书,87.10
从问题到程序 用Python学编程和计算 裘宗燕 教材教辅与参考书计算机与互联网 书籍,44.30
程序员入门 全9册 Java+C语言+Python程序员入门 基础教程程序设计教材计算机,480.00
Python计算与编程实践 多媒体方法(原书第2版) 埃里克森 计算机与互联网 书籍,53.80
从Python开始学编程 计算机与互联网 书籍,37.70
程序员入门 全9册 Java+C语言+Python程序员入门 基础教程程序设计教材计算机,480.00
ArcGIS下的Python编程(面向设计师的编程设计知识系统PADKS),81.90
Python程序设计(21世纪高等教育计算机规划教材),28.86
现货正版 流畅的Python  语言编程教程书籍 python代码大全,122.30
新书 零起点Python机器学习快速入门 何海群著 黄爱萍编,47.80
包邮 Python爬虫开发与项目实战+网络爬虫全解析+Python网络爬虫实战,214.50
包邮 零基础入门学习Python+Python高效开发实战  2本,103.00
包邮 Python大战机器学习+TensorFlow+TensorFlow实战  3本,159.80
包邮Python自动化运维：技术与佳实践+利用Python进行数据分析 共2本,117.60
零起点Python机器学习快速入门/Top Quant CHRD前海智库,40.12
【新书推荐】Python语言程序设计基础(第2版),38.80
包邮   原理剖析与Python实践+Python机器学习及实践+Python大战机器学习,152.80
区域包邮 Python Web开发 测试驱动方法+Flask Web开发  2本,118.50
包邮 Python金融实战+python金融大数据分析 2本 python数据分析方法教程,129.00
跟老齐学Python：Django实战+Python新手使用Django架站的16堂课2本,120.00
机器学习：从公理到算法+深度学习、优化与识别 python机器学习入门教程书籍,156.00
3本 量化投资 以Python为工具+零起点Python大数据与量化交易+零起点Pytho,232.70
Python数据处理,91.08
包邮 Python高性能编程 python编程教程书籍 python核心编程 python,60.50
现货包邮 Python高性能编程+流畅的Python python编程教程书籍,159.80
包邮 机器学习Web应用+智能Web算法(第2版)  2本  python深度学习机器学习,97.00
包邮 用Python写网络爬虫 +深入理解 Flask 2本,94.00
包邮 轻量级Django+Django开发宝典  2本 python django基础教程,82.00
包邮 流畅的Python  python编程教程书籍 python代码大全 python,110.50
Python机器学习 预测分析核心算法,63.48
Web接口开发与自动化测试——基于Python语言,50.15
教孩子学编程 Python语言版+趣学Python+趣学JavaScript 教孩子学编程,132.80
区域包邮Python高手之路+Python自动化运维   Python编程入门书籍  2本,89.00
包邮 机器学习 从公理到算法+深入浅出深度学习 原理剖析与Python实践,119.00
包邮 趣学JavaScript——教孩子学编程+趣学Python:教孩子学编程  2本,87.50
包邮 深度学习原理与TensorFlow实践+Python机器学习及实践 共2本,95.00
大数据架构师指南 大数据架构师入门书籍+数据科学实战手册 R+Python,77.00
Python数据分析基础,57.70
面向机器智能的TensorFlow实践+Python大战机器学习,103.50
包邮 预测分析 Python语言实现+预测分析建模 Python与R语言实现,102.80
Tensorflow：实战Google深度学习框架+Python机器学习及实践,96.00
面向ArcGIS的Python脚本编程,42.10
包邮 Python物理建模初学者指南  python数据结构设计教程书籍 python语,45.80
包邮 从零开始学Python网络爬虫 Python网络爬虫开发原理工具书 python网,47.60
Python计算机视觉编程 核心编程设计开发基础教程 动态脚本语言教材 python高手之,49.60
Swift：面向协议编程+用Python写网络爬虫 2本,80.00
包邮 Python游戏编程快速上手 第4版 计算机网络 程序设计制作流程书 游戏编程入门,51.00
漏洞战争：软件漏洞分析精要+Web安全深度剖析+揭秘家用路由器+Python绝技,248.60
包邮 Python机器学习及实践+实用机械学习+大战机械学习+深入浅出深度学习 机械,199.50
程序设计导论(Python语言实践)/计算机科学丛书 (美)罗伯特·塞奇威克//凯文·韦恩,64.60
数据科学实战手册(R+Python) R语言实战 python3爬虫数据分析挖掘工程师程,61.00
Python程序设计（第2版）/高等院校信息技术规划教材,37.60
包邮  Python新手使用Django架站的16堂课  Python入门教程书籍 Dj,63.90
Python 金融大数据分析 python入门基础教程 金融分析处理与开发书籍 数学推断统,97.37
正版  “笨办法”学 Python3 Python3.0 爬虫 数据分析 入门实践核心基础,52.00
Python高性能编程,57.67
Python3.5从零开始学,46.61
包邮  营销数据科学：用R和Python进行预测分析的建模技术,63.50
从零开始学Python程序设计 吴惠茹等编 计算机与互联网 书籍,64.80
Python程序设计案例课堂 刘春茂裴雨龙等编 计算机与互联网 书籍,51.70
Python数据可视化 计算机与互联网 书籍,51.70
Python数据科学实践指南 纪路 计算机与互联网 书籍,44.30
Python数据科学导论 等 计算机与互联网 书籍,46.00
PYTHON全栈数据工程师养成攻略(视频讲解版) 编者张宏伦 计算机与互联网 书籍,47.80
Python硬件编程实战 李茂编 计算机与互联网 书籍,38.20
Python数据抓取技术与实战 潘庆和赵星驰编 计算机与互联网 书籍,37.70
PYSPARK实战指南 利用PYTHON和SPARK构建数据密集型应用并规模化部署 托马,36.80
Python机器学习(影印版)(英文版),58.29
包邮 机器人制作实践指南+机器人系统设计与制作:Python语言实现 2本,97.00
深入浅出深度学习(原理剖析与Python实践),60.83
精通Python网络爬虫(核心技术框架与项目实战),54.51
Python与机器学习实战(决策树集成学习支持向量机与神经网络算法详解及编程实现),54.51
python基础教程 零基础入门学习Python 3 鱼C工作室小甲鱼编著 程序设计核心编,50.00
